video_id,paths,w x h,frames,fps,caption_movi
video4161,video4161.mp4,320_240,250.0,25.0,a dark haired woman is giving a concert on a stage
video3937,video3937.mp4,320_240,400.0,25.0,a documentary on human residence and the human brain
video1473,video1473.mp4,320_240,360.0,29.97002997002997,a clip of minecraft video game
video2561,video2561.mp4,320_240,325.0,25.0,a clip showing firewood detail and instructions
video5921,video5921.mp4,320_240,390.0,29.97002997002997,a clip on the art of animation
video1857,video1857.mp4,320_240,330.0,29.97002997002997,a clip showcasing a wrestler walking down a walkway
video5281,video5281.mp4,320_240,350.0,25.0,a clip from a tv show is showing
video1761,video1761.mp4,320_240,900.0,30.0,a clip from a wrestling match
video4865,video4865.mp4,320_240,450.0,29.97002997002997,a clip of a tank blowing up a city street in a video game
video5313,video5313.mp4,320_240,250.0,25.0,a clip from the tv show the voice where a contestant has just been chosen
video1249,video1249.mp4,320_240,330.0,29.964,a clip of a football game
video513,video513.mp4,320_240,300.0,25.0,a competitive swimming match
video897,video897.mp4,320_240,329.0,29.97002997002997,a conductor orchestrating a symphony
video3521,video3521.mp4,320_240,329.0,29.97002997002997,a computer is being fixed
video3169,video3169.mp4,320_240,480.0,30.0,a close up of a car engine
video2177,video2177.mp4,320_240,450.0,25.0,a blue shirt man driving a vehicle with control
video4993,video4993.mp4,320_240,570.0,30.0,a bird trying to bite on a cat s tail
video6049,video6049.mp4,320_240,660.0,29.97,there is a man with helmet getting ready to race
video2465,video2465.mp4,320_240,690.0,29.97002997002997,a man walking down a hilly track in a marathon
video3073,video3073.mp4,320_240,625.0,25.0,a show about program directors in a european city
video1185,video1185.mp4,320_240,300.0,29.97,a guy in a white shirt saying he s on his way to the mountains
video2337,video2337.mp4,320_240,400.0,25.0,ricky gore chose to get his pd in aeronautical engineering at city university in london because he likes
video3393,video3393.mp4,320_240,550.0,25.0,a man talking about ingredients and a certain dish
video1537,video1537.mp4,320_240,300.0,29.97002997002997,a young women coloring her upper eyes with blue color
video5345,video5345.mp4,320_240,330.0,29.97002997002997,many people taking rest near the beach area and enjoying the same
video4449,video4449.mp4,320_240,330.0,30.0,there are some bugs moving on the ground
video5057,video5057.mp4,320_240,648.0,23.976023976023978,a man wearing a cap is driving his car very fast
video1025,video1025.mp4,320_240,840.0,29.97002997002997,there is a dog is walking on the floor
video1921,video1921.mp4,320_240,480.0,29.97002997002997,a view from helicopter is shown of a snow mountain
video1729,video1729.mp4,320_240,420.0,29.97002997002997,its a dark colors footing front side
video5217,video5217.mp4,320_240,840.0,29.97002997002997,a plane crashed behind a house and a man asked what the hell is going on
video2401,video2401.mp4,320_240,390.0,30.0,there is a man is riding on a horse
video6273,video6273.mp4,320_240,330.0,29.97002997002997,a lady with blonde hair and her band are singing
video3809,video3809.mp4,320_240,405.0,15.0,a woman in a blue and white apron serves food from a blue and white bowl to customers
video5377,video5377.mp4,320_240,330.0,29.97002997002997,a vehicle is moving very fast through the tough roads
video4641,video4641.mp4,320_240,570.0,30.0,a woman shows sliced onion and garlic in a baking pan
video4417,video4417.mp4,320_240,330.0,29.97002997002997,people are driving a boat with fish flying out of the water around them
video4193,video4193.mp4,320_240,300.0,30.0,a person is adding a food item to a white bowl
video1,video1.mp4,320_240,550.0,25.0,in a kitchen a woman adds different ingredients into the pot and stirs it
video1697,video1697.mp4,320_240,325.0,25.0,a woman ladles meat and sauce from a black pot into a glass bowl
video2369,video2369.mp4,320_240,390.0,30.0,a person if getting all the vegetables ready for cooking
video2433,video2433.mp4,320_240,300.0,29.97,a white dog plays with a puppy that is knock down to the ground
video1825,video1825.mp4,320_240,425.0,25.0,a woman putting makeup on the man and the man doesn t like it
video6401,video6401.mp4,320_240,420.0,29.97002997002997,a man is standing with a scarf on music is playing and the words to the song are
video5729,video5729.mp4,320_240,400.0,25.0,a woman in a black hat and coast speaks into a microphone about relations with the east
video4545,video4545.mp4,320_240,625.0,25.0,someone starting a video of a skier and talking about the power and technique of going uphill
video2785,video2785.mp4,320_240,690.0,30.0,a green t shirt man talking under the tree
video5409,video5409.mp4,320_240,432.0,24.0,a lady is making a beef dish and preparing in a pan
video641,video641.mp4,320_240,690.0,29.97002997002997,a man pours a chemical from his beaker but salt crystals grow at the opening
video769,video769.mp4,320_240,450.0,25.0,a man is cooking a meat in a skillet on the stove
video1153,video1153.mp4,320_240,360.0,30.0,noodles are being prepared in a stir fry pot in a professional kitchen and sugar and soy sauce
video6305,video6305.mp4,320_240,870.0,29.97002997002997,a reporter is interviewed about the issues belgium has with radical islam
video3009,video3009.mp4,320_240,480.0,29.97002997002997,at a poolside a man in a blue tank top is sitting on a chair
video1953,video1953.mp4,320_240,300.0,29.97002997002997,a man in black shirt is going on water rafting
video3905,video3905.mp4,320_240,375.0,25.0,there is a person in blue dress and explaining about a car through driving
video4001,video4001.mp4,320_240,240.0,23.976023976023978,there is a woman is talking from a studio
video321,video321.mp4,320_240,510.0,29.97002997002997,two pieces of chicken are flipped over in a pan
video4353,video4353.mp4,320_240,840.0,29.97002997002997,shiitake mushrooms and star cut carrots are added to a steamer
video993,video993.mp4,320_240,300.0,25.0,a man in a dark suit jacket stands in front of a blue couch and talks while holding
video3329,video3329.mp4,320_240,600.0,29.97002997002997,peter griffin is run over by a red car driven by grandpa simpson
video6081,video6081.mp4,320_240,810.0,29.97002997002997,a woman wearing a blue t shirt and a red apron sears a pork chop on one side
video705,video705.mp4,320_240,330.0,29.97002997002997,a jacket man hitting an alien inside a vehicle
video2273,video2273.mp4,320_240,840.0,29.97002997002997,an orange full moon appears in the sky over a city skyline
video2145,video2145.mp4,320_240,312.0,24.0,a man in grey shirt is talking to a man in white shirt
video417,video417.mp4,320_240,330.0,30.0,a barbie doll in a pink polka dot top wearing a yellow life jacket who is seated driving
video4961,video4961.mp4,320_240,420.0,30.0,someone is talking about some particular items
video4609,video4609.mp4,320_240,330.0,29.97002997002997,a girl falls over a chair when she tries a basketball trick shot
video801,video801.mp4,320_240,630.0,29.97002997002997,word dexter appears in red shirtless man looks in mirror and shaves hair
video2721,video2721.mp4,320_240,510.0,29.97002997002997,a woman with long dark hair holds up a makeup brush and then uses it to brush makeup
video3201,video3201.mp4,320_240,600.0,29.97002997002997,a man lays in a bed on a white pillow while a monkey in a diaper lays next
video4769,video4769.mp4,320_240,525.0,25.0,the men wearing the black shorts hits the ball over the net with a paddle
video4577,video4577.mp4,320_240,600.0,29.97,a boy doing some action while walking on the road
video2305,video2305.mp4,320_240,330.0,29.97002997002997,a man with red shorts on is trying to hit some hoops
video3841,video3841.mp4,320_240,720.0,29.97002997002997,its a preparation of a hamster on the closed bowel
video2497,video2497.mp4,320_240,240.0,23.976023976023978,the man wearing the violet color shirt and talking about the singularity
video1505,video1505.mp4,320_240,510.0,29.97002997002997,four doctors sit on a couch and discuss a blonde woman with a very large bump on the
video1665,video1665.mp4,320_240,420.0,29.97002997002997,there is a blue suit man is sitting with a man
video6113,video6113.mp4,320_240,360.0,23.976023976023978,there is a woman in black is applying makeup
video4897,video4897.mp4,320_240,638.0,29.0,there is a girl sitting and smiling in the bed
video5089,video5089.mp4,320_240,420.0,29.97002997002997,a man standing in front of a lamborghini discusses its features
video5537,video5537.mp4,320_240,750.0,29.97002997002997,many people wearing clothes of different colors are dancing to music
video225,video225.mp4,320_240,480.0,30.0,a woman stirs a green vegetable in a pot then checks her shrimp dish
video6689,video6689.mp4,320_240,327.0,25.0,a animated character is falling to thee ground
video6753,video6753.mp4,320_240,360.0,29.97002997002997,a ancient stone of two people who are holding what looks like a laptop
video6913,video6913.mp4,320_240,336.0,23.976023976023978,a animated man running in a street
video6945,video6945.mp4,320_240,377.0,24.0,a guy being interviewed here
video6561,video6561.mp4,320_240,350.0,25.0,a guy adds cumin seeds to a pan
video6625,video6625.mp4,320_240,840.0,30.0,a man is playing
video6657,video6657.mp4,320_240,540.0,30.0,a man gives instructional advice on using a website
video7009,video7009.mp4,320_240,300.0,25.0,a man explains how he is misunderstood
video6881,video6881.mp4,320_240,300.0,29.97002997002997,a cartoon about the revolutionary war
video6593,video6593.mp4,320_240,810.0,29.97002997002997,a crowd of people cheer
video6849,video6849.mp4,320_240,264.0,23.976023976023978,the first patent was done in the united states patent office
video6785,video6785.mp4,320_240,350.0,25.0,a man and a denim shirt shows the new volkswagen fox car
video6977,video6977.mp4,320_240,360.0,30.0,in a hill station a water fall is there which is very much interesting to see and enjoyable
video6817,video6817.mp4,320_240,408.0,23.976023976023978,matt damon wears a space suit and determines how to grow food on mars
video6721,video6721.mp4,320_240,425.0,25.0,a man is singing on stage and proclaiming his love for a girl she then leaves and washes
video6529,video6529.mp4,320_240,600.0,24.0,a woman in a renaissance type blue and gold gown has long blonde hair
video2338,video2338.mp4,320_240,353.0,30.0,a add to subscribe to a page
video5762,video5762.mp4,320_240,240.0,23.976023976023978,a 3d dinosaur stares at 3d kid
video4386,video4386.mp4,320_240,336.0,23.976023976023978,3 children in their early teens are shown working at a desk and one girl is featured reading
video2370,video2370.mp4,320_240,300.0,29.97002997002997,a baby dances on a table
video194,video194.mp4,320_240,550.0,25.0,a band is on stage playing country music
video1506,video1506.mp4,320_240,360.0,29.97002997002997,a band and a woman star in a music video
video4514,video4514.mp4,320_240,450.0,29.97002997002997,a animate character is dancing
video834,video834.mp4,320_240,360.0,29.97,a animate character are talking
video2146,video2146.mp4,320_240,330.0,29.97002997002997,a animation of some kids and a monkey
video2402,video2402.mp4,320_240,264.0,23.976023976023978,a awkward dance scene
video4578,video4578.mp4,320_240,300.0,25.0,a animated show with songs and dancing letters
video5218,video5218.mp4,320_240,690.0,30.0,a animated man talking with his ears plugged then another man talking holding a gun
video4930,video4930.mp4,320_240,360.0,30.0,a boy does a double front tuck into a foam pit
video3138,video3138.mp4,320_240,400.0,25.0,a boy is dancing and singing
video2562,video2562.mp4,320_240,250.0,25.0,a boy gives some responses to an over energetic judge
video4546,video4546.mp4,320_240,329.0,29.97002997002997,a bowl of water is shown
video2530,video2530.mp4,320_240,330.0,29.97002997002997,a blue man is talking to a scientist
video1122,video1122.mp4,320_240,480.0,29.97002997002997,a boy and a girl dancing in a vehicle
video642,video642.mp4,320_240,325.0,25.0,a bride and groom are dancing
video706,video706.mp4,320_240,330.0,30.0,a bride and groom walk down an aisle
video3202,video3202.mp4,320_240,390.0,29.97002997002997,a bride and his groom together on an indian tv show
video5954,video5954.mp4,320_240,240.0,23.976023976023978,a boy is holding jeans
video4226,video4226.mp4,320_240,275.0,25.0,a boy is opening a box of legos
video6242,video6242.mp4,320_240,510.0,30.0,a boy is making beheld puri
